,110029,161820,000985.CSI,399373.SZ,399372.SZ,399375.SZ,399374.SZ,399377.SZ,399376.SZ
日期,基金A,基金B,基金A基准,大盘价值,大盘成长,中盘价值,中盘成长,小盘价值,小盘成长
2019/5/15,3.1695 ,1.4915 ,4238.4613 ,7309.0324,3619.2466,5010.4230,3576.2597,5683.2978,4445.4642
2019/5/16,3.1589 ,1.4928 ,4261.6826 ,7337.0053,3631.7395,5056.0924,3595.4123,5727.0859,4465.6722
2019/5/17,3.0685 ,1.4928 ,4134.6304 ,7200.6021,3526.7076,4915.5313,3478.7986,5539.3859,4305.1435
2019/5/20,3.0464 ,1.4928 ,4108.3489 ,7161.8103,3482.4927,4869.2965,3451.1439,5479.2335,4262.1224
2019/5/21,3.0827 ,1.4928 ,4173.0768 ,7224.8454,3546.2036,4962.7452,3513.1706,5564.5223,4338.3997
2019/5/22,3.0873 ,1.4928 ,4152.6457 ,7199.7833,3526.6407,4925.6826,3497.6561,5498.7250,4303.8830
2019/5/23,3.0144 ,1.4928 ,4068.8053 ,7095.2473,3442.4223,4855.2870,3422.1652,5402.4016,4198.6679
2019/5/24,2.9969 ,1.4928 ,4056.5371 ,7139.1302,3454.8499,4838.4166,3390.1673,5385.5124,4161.4094
2019/5/27,3.0718 ,1.4928 ,4136.6456 ,7178.5845,3509.8045,4932.8831,3483.0129,5499.5975,4277.1556
2019/5/28,3.0787 ,1.4915 ,4159.7503 ,7248.4014,3557.9595,4946.3088,3481.7227,5502.7438,4274.2732
2019/5/29,3.0721 ,1.4915 ,4159.9680 ,7239.6567,3548.9803,4927.3155,3477.7448,5508.5797,4288.2555
2019/5/30,3.0533 ,1.4928 ,4133.9897 ,7211.6982,3528.9210,4917.5039,3450.6686,5488.3174,4263.8598
2019/5/31,3.0589 ,1.4928 ,4123.5126 ,7184.3645,3507.6666,4913.4927,3447.5281,5471.8151,4251.6727
2019/6/3,3.0457 ,1.4942 ,4097.7721 ,7205.5779,3509.7391,4871.0502,3395.4463,5417.8359,4191.6885
2019/6/4,3.0325 ,1.4942 ,4048.2739 ,7156.4703,3471.5419,4833.3626,3373.9002,5357.4327,4135.9859
2019/6/5,3.0424 ,1.4942 ,4046.6552 ,7168.5159,3477.9375,4822.8791,3372.3569,5343.4661,4126.0863
2019/6/6,2.9817 ,1.4942 ,3980.9375 ,7143.4412,3429.3740,4749.8416,3309.9851,5237.4211,4022.4469
2019/6/10,3.0183 ,1.4942 ,4029.5323 ,7247.5302,3471.1871,4786.2160,3347.4869,5271.4513,4069.5712
2019/6/11,3.1008 ,1.4942 ,4163.9471 ,7402.5907,3604.6743,4954.2057,3474.8778,5453.3321,4216.9875
2019/6/12,3.0784 ,1.4942 ,4137.1965 ,7360.9703,3571.8161,4911.8692,3451.0927,5398.7926,4186.3381
2019/6/13,3.0757 ,1.4942 ,4144.8156 ,7334.3229,3566.0370,4920.2395,3458.5375,5432.4857,4205.9612
2019/6/14,3.0322 ,1.4942 ,4086.1272 ,7294.0213,3529.9968,4847.0440,3400.2874,5344.4068,4127.5505
2019/6/17,3.0147 ,1.4942 ,4086.0354 ,7308.8321,3517.0557,4863.7932,3399.6404,5361.4935,4122.9943
2019/6/18,3.0239 ,1.4942 ,4091.9298 ,7338.0457,3529.3169,4856.7705,3398.0806,5343.6276,4124.6748
2019/6/19,3.0814 ,1.4955 ,4146.9280 ,7417.7131,3577.1521,4891.8376,3447.0442,5400.1312,4179.3432
2019/6/20,3.1381 ,1.4968 ,4246.8280 ,7640.5088,3686.3063,4986.4275,3525.0441,5500.0621,4245.9160
2019/6/21,3.1929 ,1.4968 ,4282.0683 ,7601.8490,3693.3496,5028.1818,3576.4328,5559.4024,4319.0031
2019/6/24,3.1833 ,1.4982 ,4286.1366 ,7622.5913,3705.7258,5039.9325,3573.1709,5558.2245,4313.0781
2019/6/25,3.1576 ,1.4995 ,4242.4985 ,7511.1170,3674.5511,4999.8254,3544.8537,5497.8629,4257.0392
2019/6/26,3.1645 ,1.4995 ,4235.8008 ,7494.8209,3673.3283,4988.2953,3558.8674,5487.4028,4251.4230
2019/6/27,3.2137 ,1.4995 ,4275.7964 ,7560.0529,3718.2531,5011.2096,3596.0375,5514.6376,4305.4273
2019/6/28,3.2002 ,1.4995 ,4244.0837 ,7550.2466,3707.0865,4970.7178,3566.4408,5457.8297,4247.6571
2019/7/1,3.3068 ,1.4995 ,4367.7080 ,7729.1296,3845.4457,5070.9101,3686.2088,5600.1262,4395.6793
2019/7/2,3.2989 ,1.5008 ,4366.2241 ,7729.4358,3841.7375,5061.5842,3690.7369,5597.1993,4390.9309
2019/7/3,3.2454 ,1.5008 ,4320.9568 ,7692.4441,3764.7386,5034.9701,3645.7719,5569.3930,4357.5919
2019/7/4,3.2239 ,1.5022 ,4300.9614 ,7680.8053,3740.9300,5030.3229,3627.4392,5572.4984,4345.2810
2019/7/5,3.2454 ,1.5022 ,4319.9519 ,7697.5240,3777.4145,5027.4264,3639.5434,5592.9532,4366.0036
2019/7/8,3.1787 ,1.5022 ,4198.2378 ,7523.8242,3692.1755,4887.9416,3529.4823,5419.3591,4224.4063
2019/7/9,3.1830 ,1.5022 ,4198.8071 ,7467.2353,3695.4699,4900.3128,3538.5494,5423.2633,4229.6152
2019/7/10,3.1695 ,1.5022 ,4180.3038 ,7444.2987,3694.2872,4853.1215,3512.6588,5364.5641,4189.2689
2019/7/11,3.1682 ,1.5035 ,4178.8775 ,7457.5100,3688.3812,4851.6327,3514.4697,5366.9750,4190.9353
2019/7/12,3.1863 ,1.5035 ,4198.0805 ,7494.1138,3712.6557,4863.8494,3527.5648,5411.6012,4198.0437
2019/7/15,3.2276 ,1.5035 ,4228.4917 ,7488.7124,3731.1697,4921.6226,3564.5170,5456.0611,4245.8640
2019/7/16,3.2243 ,1.5035 ,4222.1170 ,7457.0828,3706.4908,4937.6833,3561.1549,5480.2685,4258.4352
2019/7/17,3.2385 ,1.5035 ,4221.5603 ,7444.3962,3710.4695,4935.6213,3560.0697,5476.5434,4257.3028
2019/7/18,3.1959 ,1.5035 ,4165.0736 ,7410.3400,3666.9361,4867.4824,3494.8383,5392.8980,4181.4863
2019/7/19,3.2114 ,1.5035 ,4199.3162 ,7504.2433,3696.3801,4907.2015,3520.3932,5425.4115,4212.5734
2019/7/22,3.1896 ,1.5048 ,4133.4469 ,7478.2000,3678.0481,4822.9712,3464.1525,5325.5911,4114.6662
2019/7/23,3.2223 ,1.5048 ,4159.7263 ,7479.3224,3691.1988,4848.0994,3505.4321,5365.3723,4156.1624
2019/7/24,3.2794 ,1.5048 ,4199.8162 ,7540.0214,3719.1054,4878.7880,3544.5723,5402.2521,4207.0731
2019/7/25,3.3173 ,1.5048 ,4224.5299 ,7593.9585,3754.0936,4886.1279,3560.8091,5404.6610,4214.4910
2019/7/26,3.3309 ,1.5062 ,4231.3895 ,7614.1211,3763.7320,4897.6715,3571.1359,5411.8719,4214.3125
2019/7/29,3.3560 ,1.5062 ,4228.4597 ,7594.8103,3761.6817,4883.7095,3574.8697,5398.7476,4219.8153
2019/7/30,3.3461 ,1.5062 ,4247.2470 ,7640.4870,3771.7182,4917.9123,3603.1476,5427.2005,4236.6499
2019/7/31,3.3444 ,1.5062 ,4214.7186 ,7545.6341,3744.0981,4888.4963,3587.4847,5389.2695,4206.3204
2019/8/1,3.3457 ,1.5075 ,4186.1292 ,7474.1895,3713.9867,4860.2345,3575.9247,5347.5139,4183.1391
2019/8/2,3.2995 ,1.5075 ,4124.2850 ,7377.5182,3666.7347,4778.4848,3531.5508,5259.7563,4123.5280
2019/8/5,3.2510 ,1.5089 ,4059.7521 ,7236.9316,3597.2471,4696.5275,3467.9660,5177.2466,4068.8116
2019/8/6,3.2190 ,1.5102 ,3988.3511 ,7170.1593,3550.0207,4606.0973,3414.0423,5028.5982,3982.0515
2019/8/7,3.1985 ,1.5102 ,3972.8097 ,7134.8070,3542.8741,4592.9971,3397.7646,5021.0575,3977.5463
2019/8/8,3.2659 ,1.5102 ,4013.8661 ,7225.8391,3595.7863,4626.7957,3424.4736,5040.3241,4012.9437
2019/8/9,3.2510 ,1.5115 ,3971.5278 ,7181.5416,3545.9964,4577.8879,3390.6264,4988.9180,3976.6488
2019/8/12,3.3510 ,1.5115 ,4042.2314 ,7267.7200,3623.9815,4646.2173,3462.7152,5052.9595,4062.2005
2019/8/13,3.3408 ,1.5115 ,4012.5578 ,7183.2420,3590.3467,4622.9241,3432.2154,5024.2755,4038.4007
2019/8/14,3.3586 ,1.5129 ,4033.8761 ,7184.2248,3613.8100,4624.8648,3466.3030,5055.8126,4060.2293
2019/8/15,3.3992 ,1.5129 ,4049.1700 ,7202.5608,3622.5185,4629.8744,3494.8303,5056.8971,4085.6441
2019/8/16,3.4088 ,1.5129 ,4068.2487 ,7216.7241,3646.6396,4630.8161,3509.0313,5069.5335,4113.1976
2019/8/19,3.5335 ,1.5129 ,4174.7050 ,7328.8256,3738.2873,4756.5462,3616.6625,5212.4678,4240.1508
2019/8/20,3.5144 ,1.5129 ,4175.6129 ,7310.3185,3745.0800,4750.4022,3596.8786,5227.5869,4245.3562
2019/8/21,3.5325 ,1.5129 ,4174.0760 ,7312.2232,3745.1937,4742.2341,3595.2629,5234.8305,4249.3645
2019/8/22,3.5299 ,1.5129 ,4187.4966 ,7309.0862,3768.9879,4734.7247,3602.5981,5236.2414,4253.6074
2019/8/23,3.5421 ,1.5129 ,4201.7242 ,7375.2212,3794.9138,4741.6117,3616.2742,5228.7344,4245.1151
2019/8/26,3.5028 ,1.5129 ,4156.7432 ,7253.6905,3737.3324,4692.8279,3574.0014,5198.3199,4216.8107
2019/8/27,3.5490 ,1.5129 ,4221.4345 ,7320.2867,3800.3604,4743.5376,3634.8918,5275.9529,4297.3155
2019/8/28,3.5226 ,1.5129 ,4210.1121 ,7270.4570,3792.5982,4749.1385,3620.7392,5250.4246,4281.0808
2019/8/29,3.5322 ,1.5129 ,4204.1281 ,7222.7391,3784.9560,4731.1209,3619.1666,5245.7734,4290.3198
2019/8/30,3.5091 ,1.5129 ,4184.7843 ,7242.6923,3801.8429,4690.9791,3592.1366,5193.0033,4224.0643
2019/9/2,3.6042 ,1.5142 ,4261.5693 ,7317.3580,3855.0048,4775.9695,3674.4945,5287.4053,4340.8680
2019/9/3,3.6523 ,1.5142 ,4278.9177 ,7315.6441,3866.5791,4791.0335,3704.4055,5293.9414,4379.7921
2019/9/4,3.6817 ,1.5129 ,4314.0952 ,7417.4705,3890.8927,4858.3595,3747.6719,5350.6780,4423.0535
2019/9/5,3.7391 ,1.5142 ,4355.5534 ,7463.1207,3933.0400,4883.3922,3790.9171,5369.9438,4480.7141
2019/9/6,3.7639 ,1.5142 ,4376.6621 ,7522.3175,3941.7205,4895.0709,3808.7369,5385.3368,4499.0166
2019/9/9,3.8712 ,1.5142 ,4436.6134 ,7520.5948,3977.0999,4949.1912,3899.8499,5469.5305,4627.8758
2019/9/10,3.8395 ,1.5155 ,4429.0868 ,7481.6427,3961.2000,4949.6255,3882.3037,5469.5954,4608.3667
2019/9/11,3.7844 ,1.5155 ,4398.0238 ,7491.3851,3912.8942,4938.6612,3844.9436,5453.0820,4588.5501
2019/9/12,3.8048 ,1.5155 ,4433.9333 ,7586.1025,3959.7702,4966.0579,3858.9763,5481.7795,4612.3024
2019/9/16,3.8045 ,1.5155 ,4433.1228 ,7544.9223,3947.9082,4964.0248,3861.8628,5485.6425,4640.7224
2019/9/17,3.7448 ,1.5155 ,4346.2085 ,7426.2799,3880.3006,4864.2929,3782.9825,5367.4026,4540.8073
2019/9/18,3.7520 ,1.5155 ,4358.2475 ,7437.0969,3914.1210,4877.4949,3790.9920,5371.8056,4535.2618
2019/9/19,3.8124 ,1.5155 ,4388.8838 ,7432.0132,3933.6456,4891.6970,3829.1009,5386.0468,4603.5540
2019/9/20,3.8207 ,1.5155 ,4398.2368 ,7437.9138,3944.3654,4891.0752,3827.8496,5384.5334,4619.5578
2019/9/23,3.8032 ,1.5155 ,4354.3979 ,7351.0748,3895.6434,4837.1774,3796.9971,5317.8547,4577.0735
2019/9/24,3.8326 ,1.5155 ,4366.9475 ,7348.7657,3915.6505,4840.1583,3818.9703,5325.5613,4585.6438
2019/9/25,3.7619 ,1.5155 ,4311.0060 ,7314.7971,3876.3085,4781.7786,3757.6780,5253.0778,4492.5189
2019/9/26,3.6606 ,1.5155 ,4236.9953 ,7338.5388,3838.5425,4734.6206,3678.9812,5192.1928,4355.0373
2019/9/27,3.6999 ,1.5155 ,4259.7785 ,7321.0521,3867.1042,4742.5459,3714.7916,5202.7752,4393.8374
2019/9/30,3.6444 ,1.5169 ,4214.3958 ,7273.2958,3828.6084,4710.2925,3681.5448,5164.0774,4330.3063
2019/10/8,3.6223 ,1.5169 ,4229.6871 ,7356.7945,3848.8569,4747.1312,3666.0797,5189.5425,4322.7747
2019/10/9,3.6461 ,1.5182 ,4250.4762 ,7389.1845,3829.5201,4775.0618,3689.4537,5222.3964,4358.5240
2019/10/10,3.7141 ,1.5182 ,4296.6821 ,7398.8955,3870.4164,4818.7897,3762.5966,5261.5617,4424.7227
2019/10/11,3.7167 ,1.5182 ,4322.1604 ,7503.9189,3903.9388,4858.7322,3770.0912,5287.6902,4425.7051
2019/10/14,3.7636 ,1.5182 ,4376.8539 ,7579.6078,3936.1819,4909.4070,3805.3254,5364.6898,4497.7932
2019/10/15,3.7210 ,1.5182 ,4340.1385 ,7545.3537,3926.6273,4867.5451,3766.8232,5320.8925,4416.3469
2019/10/16,3.6976 ,1.5182 ,4321.7002 ,7557.4023,3902.6788,4840.7245,3757.2130,5295.7085,4387.0722
2019/10/17,3.7058 ,1.5182 ,4320.6716 ,7556.4597,3901.9141,4821.1911,3757.5289,5267.7241,4383.0543
2019/10/18,3.6523 ,1.5182 ,4261.8293 ,7442.3281,3859.9331,4755.5409,3718.7286,5190.3623,4324.4019
2019/10/21,3.6418 ,1.5182 ,4260.5780 ,7487.9160,3864.3811,4747.8263,3713.6406,5181.3092,4300.7154
2019/10/22,3.6774 ,1.5182 ,4292.5340 ,7495.5278,3891.7477,4771.9451,3743.7286,5218.0506,4354.0473
2019/10/23,3.6467 ,1.5169 ,4263.3019 ,7467.7891,3869.9010,4746.6859,3713.1922,5180.1633,4317.0862
2019/10/24,3.6207 ,1.5169 ,4259.9419 ,7490.6849,3863.8165,4744.4224,3699.7212,5183.6293,4293.3246
2019/10/25,3.6576 ,1.5169 ,4289.7415 ,7463.8886,3904.6626,4771.4829,3731.0715,5212.8856,4329.4492
2019/10/28,3.7382 ,1.5169 ,4346.5578 ,7460.1655,3932.2190,4815.6702,3793.2694,5267.7502,4425.8423
2019/10/29,3.6662 ,1.5169 ,4309.4696 ,7437.2439,3931.4448,4765.7167,3758.1068,5205.5224,4348.9003
2019/10/30,3.6771 ,1.5155 ,4275.8767 ,7411.7211,3909.9528,4717.5513,3743.8319,5158.4236,4312.2452
2019/10/31,3.6639 ,1.5155 ,4253.9246 ,7413.7984,3908.3727,4700.0795,3734.2983,5132.0887,4285.0704
2019/11/1,3.7028 ,1.5155 ,4311.0529 ,7593.7246,3990.0377,4752.5135,3773.7855,5182.1267,4320.5491
2019/11/4,3.7527 ,1.5155 ,4336.1881 ,7643.6257,4018.3403,4764.6033,3805.4478,5195.4083,4360.3478
2019/11/5,3.7966 ,1.5155 ,4358.0046 ,7686.4769,4049.0994,4794.4071,3835.8685,5223.5647,4379.3210
2019/11/6,3.7599 ,1.5155 ,4328.7543 ,7684.1285,4024.7734,4761.9265,3805.9773,5186.7659,4353.2333
2019/11/7,3.7682 ,1.5169 ,4346.0541 ,7678.0272,4040.5963,4780.8329,3828.2875,5210.4817,4382.0024
2019/11/8,3.7669 ,1.5169 ,4329.0099 ,7634.7557,4026.1701,4760.3214,3818.1594,5182.8478,4370.4409
2019/11/11,3.6860 ,1.5169 ,4239.6070 ,7498.0868,3949.9410,4655.9194,3746.8908,5062.8104,4265.1803
2019/11/12,3.6731 ,1.5169 ,4244.0504 ,7485.0217,3943.2285,4670.2716,3734.1133,5068.8230,4279.1168
2019/11/13,3.7085 ,1.5182 ,4237.7753 ,7447.2182,3957.4349,4637.6231,3733.6797,5045.7008,4272.7688
2019/11/14,3.7494 ,1.5182 ,4254.6629 ,7430.8803,3964.5981,4651.4202,3759.0465,5054.0961,4306.1330
2019/11/15,3.7190 ,1.5182 ,4216.2924 ,7410.8955,3924.9242,4603.3841,3733.0712,5001.4557,4267.6419
2019/11/18,3.7299 ,1.5196 ,4246.9159 ,7478.8592,3949.1330,4651.7544,3761.0705,5032.7066,4284.7422
2019/11/19,3.7883 ,1.5196 ,4304.1175 ,7516.6478,4007.8659,4707.4420,3839.4729,5104.8091,4382.6583
2019/11/20,3.7748 ,1.5196 ,4269.6010 ,7428.5416,3968.1256,4681.4304,3822.5573,5067.4789,4354.3208
2019/11/21,3.7477 ,1.5209 ,4257.1086 ,7384.4398,3946.4914,4689.6894,3810.6622,5071.3282,4356.9893
2019/11/22,3.6939 ,1.5209 ,4212.9317 ,7359.0847,3897.1778,4677.5061,3761.7279,5040.8170,4324.3271
2019/11/25,3.6537 ,1.5209 ,4222.5308 ,7492.7417,3915.7784,4768.8001,3750.2976,5108.7481,4307.7076
2019/11/26,3.6771 ,1.5209 ,4226.8877 ,7478.9087,3946.9190,4729.3310,3766.6628,5069.1216,4297.9177
2019/11/27,3.7015 ,1.5222 ,4219.4443 ,7439.3486,3924.4580,4735.5893,3768.7489,5066.9690,4310.3701
2019/11/28,3.7127 ,1.5222 ,4205.7816 ,7416.3582,3915.6872,4719.7524,3746.7380,5051.2494,4305.3881
2019/11/29,3.6995 ,1.5222 ,4186.1794 ,7362.2477,3864.5812,4715.6262,3738.8361,5054.2782,4303.7435
2019/12/2,3.7131 ,1.5222 ,4194.2022 ,7383.0071,3885.1255,4723.3910,3735.7657,5064.8133,4318.0110
2019/12/3,3.7484 ,1.5222 ,4213.9919 ,7427.7257,3898.6264,4737.5959,3753.3742,5082.3673,4345.9733
2019/12/4,3.7378 ,1.5222 ,4214.5169 ,7412.9060,3912.6352,4717.8714,3750.2618,5065.3807,4348.2565
2019/12/5,3.8061 ,1.5236 ,4252.4572 ,7440.5615,3953.1581,4744.7357,3813.8547,5099.4409,4389.8135
2019/12/6,3.8527 ,1.5236 ,4280.5132 ,7452.5758,3998.1743,4755.9546,3848.7241,5129.9868,4432.0104
2019/12/9,3.8580 ,1.5236 ,4282.4584 ,7474.0518,3990.9756,4783.9791,3858.0071,5155.2500,4448.1625
2019/12/10,3.8870 ,1.5236 ,4296.0324 ,7469.3597,3996.9776,4782.9275,3874.6548,5150.5851,4473.9652
2019/12/11,3.8623 ,1.5236 ,4290.4536 ,7502.4006,3975.4954,4815.8756,3859.6946,5141.0156,4452.9885
2019/12/12,3.8682 ,1.5236 ,4280.6118 ,7493.9321,3951.9985,4793.0678,3862.2012,5124.1017,4448.1794
2019/12/13,3.9362 ,1.5236 ,4350.4704 ,7647.8225,4033.7463,4842.6182,3927.0877,5190.6854,4508.8836
2019/12/16,4.0078 ,1.5249 ,4396.9993 ,7660.0990,4046.3514,4884.3280,3994.9000,5249.6550,4597.3991
2019/12/17,4.0378 ,1.5249 ,4454.7921 ,7739.9887,4105.0141,4934.5410,4039.4267,5327.7576,4671.6045
2019/12/18,4.0279 ,1.5249 ,4450.0020 ,7727.7589,4084.8295,4928.4833,4025.9148,5324.8839,4667.5337
2019/12/19,4.0180 ,1.5249 ,4454.7795 ,7741.3638,4068.4308,4952.0350,4023.4703,5357.9050,4687.8140
2019/12/20,3.9807 ,1.5249 ,4426.5828 ,7737.2646,4055.7558,4926.5012,3989.4049,5321.5819,4628.6338
2019/12/23,3.9071 ,1.5263 ,4353.5530 ,7662.6112,4020.4229,4857.1781,3931.5747,5232.2632,4534.1727
2019/12/24,3.9491 ,1.5263 ,4402.0630 ,7684.7086,4051.0294,4905.1353,4002.7680,5292.0442,4630.7124
2019/12/25,3.9844 ,1.5263 ,4410.8230 ,7659.2341,4055.6594,4910.2763,4037.5218,5287.2511,4639.6652
2019/12/26,4.0006 ,1.5277 ,4446.5530 ,7734.4639,4075.9684,4961.5068,4080.2436,5331.5220,4675.1207
2019/12/27,3.9527 ,1.5277 ,4428.6846 ,7740.2601,4084.6379,4965.7769,4061.9914,5313.8020,4637.7672
2019/12/30,3.9936 ,1.5277 ,4480.3495 ,7810.0101,4149.0028,5040.1697,4110.7194,5387.6762,4676.1402
2019/12/31,4.0187 ,1.5291 ,4500.1258 ,7824.2453,4172.0427,5078.6397,4142.3961,5419.2700,4694.3621
